xeon;10.3.0;x86-64;Os;no-omit-frame-pointer;analyze;35.399916
xeon;10.3.0;x86-64;Os;omit-frame-pointer;copy;285.101398
xeon;10.3.0;x86-64;Os;omit-frame-pointer;indexes;357.604636
xeon;10.3.0;x86-64;Os;omit-frame-pointer;pkey;69.168614
xeon;10.3.0;x86-64;Os;omit-frame-pointer;fkey;75.444319
xeon;10.3.0;x86-64;Os;omit-frame-pointer;analyze;34.884318
xeon;10.3.0;x86-64;Og;no-omit-frame-pointer;copy;275.792220
xeon;10.3.0;x86-64;Og;no-omit-frame-pointer;indexes;348.358204
xeon;10.3.0;x86-64;Og;no-omit-frame-pointer;pkey;61.966906
xeon;10.3.0;x86-64;Og;no-omit-frame-pointer;fkey;75.139549
xeon;10.3.0;x86-64;Og;no-omit-frame-pointer;analyze;33.880351
xeon;10.3.0;x86-64;Og;omit-frame-pointer;copy;268.200727
xeon;10.3.0;x86-64;Og;omit-frame-pointer;indexes;338.034094
xeon;10.3.0;x86-64;Og;omit-frame-pointer;pkey;58.384989
xeon;10.3.0;x86-64;Og;omit-frame-pointer;fkey;69.650743
xeon;10.3.0;x86-64;Og;omit-frame-pointer;analyze;33.716146
xeon;10.3.0;x86-64;Ofast;no-omit-frame-pointer;copy;245.276651
xeon;10.3.0;x86-64;Ofast;no-omit-frame-pointer;indexes;277.624835
xeon;10.3.0;x86-64;Ofast;no-omit-frame-pointer;pkey;54.370127
xeon;10.3.0;x86-64;Ofast;no-omit-frame-pointer;fkey;63.123520
xeon;10.3.0;x86-64;Ofast;no-omit-frame-pointer;analyze;32.388513
xeon;10.3.0;x86-64;Ofast;omit-frame-pointer;copy;239.940049
xeon;10.3.0;x86-64;Ofast;omit-frame-pointer;indexes;274.680753
xeon;10.3.0;x86-64;Ofast;omit-frame-pointer;pkey;55.313578
xeon;10.3.0;x86-64;Ofast;omit-frame-pointer;fkey;60.150611
xeon;10.3.0;x86-64;Ofast;omit-frame-pointer;analyze;31.309269
xeon;10.3.0;native;O0;no-omit-frame-pointer;copy;483.842967
xeon;10.3.0;native;O0;no-omit-frame-pointer;indexes;624.194191
xeon;10.3.0;native;O0;no-omit-frame-pointer;pkey;118.613362
xeon;10.3.0;native;O0;no-omit-frame-pointer;fkey;133.981507
xeon;10.3.0;native;O0;no-omit-frame-pointer;analyze;47.377711
xeon;10.3.0;native;O0;omit-frame-pointer;copy;470.319657
xeon;10.3.0;native;O0;omit-frame-pointer;indexes;557.471346
xeon;10.3.0;native;O0;omit-frame-pointer;pkey;103.056563
xeon;10.3.0;native;O0;omit-frame-pointer;fkey;121.668614
xeon;10.3.0;native;O0;omit-frame-pointer;analyze;46.884827
xeon;10.3.0;native;O1;no-omit-frame-pointer;copy;263.225123
xeon;10.3.0;native;O1;no-omit-frame-pointer;indexes;302.794031
xeon;10.3.0;native;O1;no-omit-frame-pointer;pkey;61.015425
xeon;10.3.0;native;O1;no-omit-frame-pointer;fkey;70.759119
xeon;10.3.0;native;O1;no-omit-frame-pointer;analyze;31.862920
xeon;10.3.0;native;O1;omit-frame-pointer;copy;254.171625
xeon;10.3.0;native;O1;omit-frame-pointer;indexes;293.762060
xeon;10.3.0;native;O1;omit-frame-pointer;pkey;57.406498
xeon;10.3.0;native;O1;omit-frame-pointer;fkey;67.242999
xeon;10.3.0;native;O1;omit-frame-pointer;analyze;33.193701
xeon;10.3.0;native;O2;no-omit-frame-pointer;copy;251.505054
xeon;10.3.0;native;O2;no-omit-frame-pointer;indexes;271.581926
xeon;10.3.0;native;O2;no-omit-frame-pointer;pkey;56.706421
xeon;10.3.0;native;O2;no-omit-frame-pointer;fkey;65.641814
xeon;10.3.0;native;O2;no-omit-frame-pointer;analyze;33.286022
xeon;10.3.0;native;O2;omit-frame-pointer;copy;248.699162
xeon;10.3.0;native;O2;omit-frame-pointer;indexes;266.729302
xeon;10.3.0;native;O2;omit-frame-pointer;pkey;56.661193
xeon;10.3.0;native;O2;omit-frame-pointer;fkey;61.472496
xeon;10.3.0;native;O2;omit-frame-pointer;analyze;32.002292
xeon;10.3.0;native;O3;no-omit-frame-pointer;copy;244.114783
xeon;10.3.0;native;O3;no-omit-frame-pointer;indexes;267.975568
xeon;10.3.0;native;O3;no-omit-frame-pointer;pkey;55.305698
xeon;10.3.0;native;O3;no-omit-frame-pointer;fkey;64.325540
xeon;10.3.0;native;O3;no-omit-frame-pointer;analyze;32.687244
xeon;10.3.0;native;O3;omit-frame-pointer;copy;240.767504
xeon;10.3.0;native;O3;omit-frame-pointer;indexes;260.655163
xeon;10.3.0;native;O3;omit-frame-pointer;pkey;53.421190
xeon;10.3.0;native;O3;omit-frame-pointer;fkey;59.415308
xeon;10.3.0;native;O3;omit-frame-pointer;analyze;32.857568
xeon;10.3.0;native;Os;no-omit-frame-pointer;copy;287.686871
xeon;10.3.0;native;Os;no-omit-frame-pointer;indexes;377.117129
xeon;10.3.0;native;Os;no-omit-frame-pointer;pkey;71.810684
xeon;10.3.0;native;Os;no-omit-frame-pointer;fkey;77.671721
xeon;10.3.0;native;Os;no-omit-frame-pointer;analyze;35.453975
xeon;10.3.0;native;Os;omit-frame-pointer;copy;284.234573
xeon;10.3.0;native;Os;omit-frame-pointer;indexes;354.951202
xeon;10.3.0;native;Os;omit-frame-pointer;pkey;69.885828
xeon;10.3.0;native;Os;omit-frame-pointer;fkey;74.856546
xeon;10.3.0;native;Os;omit-frame-pointer;analyze;34.029041
xeon;10.3.0;native;Og;no-omit-frame-pointer;copy;275.909868
xeon;10.3.0;native;Og;no-omit-frame-pointer;indexes;337.313220
xeon;10.3.0;native;Og;no-omit-frame-pointer;pkey;60.974973
xeon;10.3.0;native;Og;no-omit-frame-pointer;fkey;75.329712
xeon;10.3.0;native;Og;no-omit-frame-pointer;analyze;34.692431
xeon;10.3.0;native;Og;omit-frame-pointer;copy;263.706000
xeon;10.3.0;native;Og;omit-frame-pointer;indexes;325.171855
xeon;10.3.0;native;Og;omit-frame-pointer;pkey;56.830856
xeon;10.3.0;native;Og;omit-frame-pointer;fkey;67.720333
xeon;10.3.0;native;Og;omit-frame-pointer;analyze;32.847536
xeon;10.3.0;native;Ofast;no-omit-frame-pointer;copy;252.502570
xeon;10.3.0;native;Ofast;no-omit-frame-pointer;indexes;267.214504
xeon;10.3.0;native;Ofast;no-omit-frame-pointer;pkey;55.182382
xeon;10.3.0;native;Ofast;no-omit-frame-pointer;fkey;62.608243
xeon;10.3.0;native;Ofast;no-omit-frame-pointer;analyze;32.197894
xeon;10.3.0;native;Ofast;omit-frame-pointer;copy;248.892489
xeon;10.3.0;native;Ofast;omit-frame-pointer;indexes;261.273230
xeon;10.3.0;native;Ofast;omit-frame-pointer;pkey;54.129946
xeon;10.3.0;native;Ofast;omit-frame-pointer;fkey;60.265695
xeon;10.3.0;native;Ofast;omit-frame-pointer;analyze;32.318867
xeon;11.2.0;x86-64;O0;no-omit-frame-pointer;copy;482.431339
xeon;11.2.0;x86-64;O0;no-omit-frame-pointer;indexes;622.539345
xeon;11.2.0;x86-64;O0;no-omit-frame-pointer;pkey;118.771463
xeon;11.2.0;x86-64;O0;no-omit-frame-pointer;fkey;135.937072
xeon;11.2.0;x86-64;O0;no-omit-frame-pointer;analyze;47.776640
xeon;11.2.0;x86-64;O0;omit-frame-pointer;copy;487.409829
xeon;11.2.0;x86-64;O0;omit-frame-pointer;indexes;557.522991
xeon;11.2.0;x86-64;O0;omit-frame-pointer;pkey;102.784774
xeon;11.2.0;x86-64;O0;omit-frame-pointer;fkey;121.197346
xeon;11.2.0;x86-64;O0;omit-frame-pointer;analyze;46.011710
xeon;11.2.0;x86-64;O1;no-omit-frame-pointer;copy;259.877001
xeon;11.2.0;x86-64;O1;no-omit-frame-pointer;indexes;306.412091
xeon;11.2.0;x86-64;O1;no-omit-frame-pointer;pkey;60.885893
xeon;11.2.0;x86-64;O1;no-omit-frame-pointer;fkey;71.323920
xeon;11.2.0;x86-64;O1;no-omit-frame-pointer;analyze;32.818400
xeon;11.2.0;x86-64;O1;omit-frame-pointer;copy;257.223264
xeon;11.2.0;x86-64;O1;omit-frame-pointer;indexes;304.215866
xeon;11.2.0;x86-64;O1;omit-frame-pointer;pkey;64.526489
xeon;11.2.0;x86-64;O1;omit-frame-pointer;fkey;66.664153
xeon;11.2.0;x86-64;O1;omit-frame-pointer;analyze;32.420395
xeon;11.2.0;x86-64;O2;no-omit-frame-pointer;copy;250.962236
xeon;11.2.0;x86-64;O2;no-omit-frame-pointer;indexes;285.025641
xeon;11.2.0;x86-64;O2;no-omit-frame-pointer;pkey;57.018470
xeon;11.2.0;x86-64;O2;no-omit-frame-pointer;fkey;65.589289
xeon;11.2.0;x86-64;O2;no-omit-frame-pointer;analyze;32.883171
xeon;11.2.0;x86-64;O2;omit-frame-pointer;copy;248.147333
xeon;11.2.0;x86-64;O2;omit-frame-pointer;indexes;270.430232
xeon;11.2.0;x86-64;O2;omit-frame-pointer;pkey;55.317194
xeon;11.2.0;x86-64;O2;omit-frame-pointer;fkey;62.483424
xeon;11.2.0;x86-64;O2;omit-frame-pointer;analyze;31.498034
xeon;11.2.0;x86-64;O3;no-omit-frame-pointer;copy;243.836223
xeon;11.2.0;x86-64;O3;no-omit-frame-pointer;indexes;268.997038
xeon;11.2.0;x86-64;O3;no-omit-frame-pointer;pkey;55.989617
xeon;11.2.0;x86-64;O3;no-omit-frame-pointer;fkey;64.076670
xeon;11.2.0;x86-64;O3;no-omit-frame-pointer;analyze;32.526773
xeon;11.2.0;x86-64;O3;omit-frame-pointer;copy;236.650188
xeon;11.2.0;x86-64;O3;omit-frame-pointer;indexes;265.463228
xeon;11.2.0;x86-64;O3;omit-frame-pointer;pkey;53.744462
xeon;11.2.0;x86-64;O3;omit-frame-pointer;fkey;59.859899
xeon;11.2.0;x86-64;O3;omit-frame-pointer;analyze;32.146183
xeon;11.2.0;x86-64;Os;no-omit-frame-pointer;copy;290.536463
xeon;11.2.0;x86-64;Os;no-omit-frame-pointer;indexes;368.077897
xeon;11.2.0;x86-64;Os;no-omit-frame-pointer;pkey;70.979291
xeon;11.2.0;x86-64;Os;no-omit-frame-pointer;fkey;77.639787
xeon;11.2.0;x86-64;Os;no-omit-frame-pointer;analyze;35.798937
xeon;11.2.0;x86-64;Os;omit-frame-pointer;copy;285.400120
xeon;11.2.0;x86-64;Os;omit-frame-pointer;indexes;346.486993
xeon;11.2.0;x86-64;Os;omit-frame-pointer;pkey;70.910210
xeon;11.2.0;x86-64;Os;omit-frame-pointer;fkey;75.124541
xeon;11.2.0;x86-64;Os;omit-frame-pointer;analyze;33.865005
xeon;11.2.0;x86-64;Og;no-omit-frame-pointer;copy;276.126204
xeon;11.2.0;x86-64;Og;no-omit-frame-pointer;indexes;349.042649
xeon;11.2.0;x86-64;Og;no-omit-frame-pointer;pkey;62.710435
xeon;11.2.0;x86-64;Og;no-omit-frame-pointer;fkey;73.414082
xeon;11.2.0;x86-64;Og;no-omit-frame-pointer;analyze;33.823956
xeon;11.2.0;x86-64;Og;omit-frame-pointer;copy;265.572026
xeon;11.2.0;x86-64;Og;omit-frame-pointer;indexes;328.873730
xeon;11.2.0;x86-64;Og;omit-frame-pointer;pkey;57.354607
xeon;11.2.0;x86-64;Og;omit-frame-pointer;fkey;68.390832
xeon;11.2.0;x86-64;Og;omit-frame-pointer;analyze;33.089956
xeon;11.2.0;x86-64;Ofast;no-omit-frame-pointer;copy;243.573754
xeon;11.2.0;x86-64;Ofast;no-omit-frame-pointer;indexes;268.779277
xeon;11.2.0;x86-64;Ofast;no-omit-frame-pointer;pkey;55.690987
xeon;11.2.0;x86-64;Ofast;no-omit-frame-pointer;fkey;63.958500
xeon;11.2.0;x86-64;Ofast;no-omit-frame-pointer;analyze;31.954156
xeon;11.2.0;x86-64;Ofast;omit-frame-pointer;copy;237.660022
xeon;11.2.0;x86-64;Ofast;omit-frame-pointer;indexes;267.899526
xeon;11.2.0;x86-64;Ofast;omit-frame-pointer;pkey;54.681897
xeon;11.2.0;x86-64;Ofast;omit-frame-pointer;fkey;60.495101
xeon;11.2.0;x86-64;Ofast;omit-frame-pointer;analyze;31.473423
xeon;11.2.0;native;O0;no-omit-frame-pointer;copy;481.899179
xeon;11.2.0;native;O0;no-omit-frame-pointer;indexes;617.520609
xeon;11.2.0;native;O0;no-omit-frame-pointer;pkey;117.502644
xeon;11.2.0;native;O0;no-omit-frame-pointer;fkey;139.289937
xeon;11.2.0;native;O0;no-omit-frame-pointer;analyze;48.550338
xeon;11.2.0;native;O0;omit-frame-pointer;copy;487.688548
xeon;11.2.0;native;O0;omit-frame-pointer;indexes;561.077946
xeon;11.2.0;native;O0;omit-frame-pointer;pkey;103.509016
xeon;11.2.0;native;O0;omit-frame-pointer;fkey;120.427633
xeon;11.2.0;native;O0;omit-frame-pointer;analyze;46.674973
xeon;11.2.0;native;O1;no-omit-frame-pointer;copy;259.434851
xeon;11.2.0;native;O1;no-omit-frame-pointer;indexes;303.413132
xeon;11.2.0;native;O1;no-omit-frame-pointer;pkey;61.635147
xeon;11.2.0;native;O1;no-omit-frame-pointer;fkey;70.746352
xeon;11.2.0;native;O1;no-omit-frame-pointer;analyze;32.512629
xeon;11.2.0;native;O1;omit-frame-pointer;copy;255.156816
xeon;11.2.0;native;O1;omit-frame-pointer;indexes;293.954354
xeon;11.2.0;native;O1;omit-frame-pointer;pkey;58.077332
xeon;11.2.0;native;O1;omit-frame-pointer;fkey;68.187406
xeon;11.2.0;native;O1;omit-frame-pointer;analyze;33.285285
xeon;11.2.0;native;O2;no-omit-frame-pointer;copy;249.209228
xeon;11.2.0;native;O2;no-omit-frame-pointer;indexes;279.121606
xeon;11.2.0;native;O2;no-omit-frame-pointer;pkey;56.805514
xeon;11.2.0;native;O2;no-omit-frame-pointer;fkey;64.731050
xeon;11.2.0;native;O2;no-omit-frame-pointer;analyze;32.439182
xeon;11.2.0;native;O2;omit-frame-pointer;copy;245.890009
xeon;11.2.0;native;O2;omit-frame-pointer;indexes;262.438556
xeon;11.2.0;native;O2;omit-frame-pointer;pkey;54.673001
xeon;11.2.0;native;O2;omit-frame-pointer;fkey;61.758411
xeon;11.2.0;native;O2;omit-frame-pointer;analyze;32.079836
xeon;11.2.0;native;O3;no-omit-frame-pointer;copy;240.828177
xeon;11.2.0;native;O3;no-omit-frame-pointer;indexes;268.684462
xeon;11.2.0;native;O3;no-omit-frame-pointer;pkey;55.854546
xeon;11.2.0;native;O3;no-omit-frame-pointer;fkey;63.707500
xeon;11.2.0;native;O3;no-omit-frame-pointer;analyze;32.660035
xeon;11.2.0;native;O3;omit-frame-pointer;copy;235.810683
xeon;11.2.0;native;O3;omit-frame-pointer;indexes;261.847352
xeon;11.2.0;native;O3;omit-frame-pointer;pkey;53.618114
xeon;11.2.0;native;O3;omit-frame-pointer;fkey;60.541740
xeon;11.2.0;native;O3;omit-frame-pointer;analyze;32.554938
xeon;11.2.0;native;Os;no-omit-frame-pointer;copy;289.438171
xeon;11.2.0;native;Os;no-omit-frame-pointer;indexes;368.145924
xeon;11.2.0;native;Os;no-omit-frame-pointer;pkey;70.509704
xeon;11.2.0;native;Os;no-omit-frame-pointer;fkey;77.170674
xeon;11.2.0;native;Os;no-omit-frame-pointer;analyze;35.434299
xeon;11.2.0;native;Os;omit-frame-pointer;copy;283.674871
xeon;11.2.0;native;Os;omit-frame-pointer;indexes;355.028437
xeon;11.2.0;native;Os;omit-frame-pointer;pkey;69.972194
xeon;11.2.0;native;Os;omit-frame-pointer;fkey;74.587671
xeon;11.2.0;native;Os;omit-frame-pointer;analyze;33.784065
xeon;11.2.0;native;Og;no-omit-frame-pointer;copy;275.879198
xeon;11.2.0;native;Og;no-omit-frame-pointer;indexes;329.269842
xeon;11.2.0;native;Og;no-omit-frame-pointer;pkey;59.552575
xeon;11.2.0;native;Og;no-omit-frame-pointer;fkey;72.431197
xeon;11.2.0;native;Og;no-omit-frame-pointer;analyze;35.261707
xeon;11.2.0;native;Og;omit-frame-pointer;copy;265.007199
xeon;11.2.0;native;Og;omit-frame-pointer;indexes;330.180539
xeon;11.2.0;native;Og;omit-frame-pointer;pkey;58.194922
xeon;11.2.0;native;Og;omit-frame-pointer;fkey;68.336271
xeon;11.2.0;native;Og;omit-frame-pointer;analyze;32.781117
xeon;11.2.0;native;Ofast;no-omit-frame-pointer;copy;240.479420
xeon;11.2.0;native;Ofast;no-omit-frame-pointer;indexes;274.946194
xeon;11.2.0;native;Ofast;no-omit-frame-pointer;pkey;56.448152
xeon;11.2.0;native;Ofast;no-omit-frame-pointer;fkey;62.747500
xeon;11.2.0;native;Ofast;no-omit-frame-pointer;analyze;32.456388
xeon;11.2.0;native;Ofast;omit-frame-pointer;copy;237.658260
xeon;11.2.0;native;Ofast;omit-frame-pointer;indexes;261.020619
xeon;11.2.0;native;Ofast;omit-frame-pointer;pkey;54.259730
xeon;11.2.0;native;Ofast;omit-frame-pointer;fkey;59.924019
xeon;11.2.0;native;Ofast;omit-frame-pointer;analyze;32.492039
xeon;9.3.0;x86-64;O0;no-omit-frame-pointer;copy;484.732751
xeon;9.3.0;x86-64;O0;no-omit-frame-pointer;indexes;618.459045
xeon;9.3.0;x86-64;O0;no-omit-frame-pointer;pkey;118.119552
xeon;9.3.0;x86-64;O0;no-omit-frame-pointer;fkey;134.401183
xeon;9.3.0;x86-64;O0;no-omit-frame-pointer;analyze;48.822453
xeon;9.3.0;x86-64;O0;omit-frame-pointer;copy;471.690579
xeon;9.3.0;x86-64;O0;omit-frame-pointer;indexes;555.933704
xeon;9.3.0;x86-64;O0;omit-frame-pointer;pkey;102.659032
xeon;9.3.0;x86-64;O0;omit-frame-pointer;fkey;123.034773
xeon;9.3.0;x86-64;O0;omit-frame-pointer;analyze;47.583747
xeon;9.3.0;x86-64;O1;no-omit-frame-pointer;copy;279.948597
xeon;9.3.0;x86-64;O1;no-omit-frame-pointer;indexes;296.370597
xeon;9.3.0;x86-64;O1;no-omit-frame-pointer;pkey;59.443302
xeon;9.3.0;x86-64;O1;no-omit-frame-pointer;fkey;66.683130
xeon;9.3.0;x86-64;O1;no-omit-frame-pointer;analyze;33.366733
xeon;9.3.0;x86-64;O1;omit-frame-pointer;copy;268.079011
xeon;9.3.0;x86-64;O1;omit-frame-pointer;indexes;299.217089
xeon;9.3.0;x86-64;O1;omit-frame-pointer;pkey;57.573920
xeon;9.3.0;x86-64;O1;omit-frame-pointer;fkey;66.169709
xeon;9.3.0;x86-64;O1;omit-frame-pointer;analyze;31.954204
xeon;9.3.0;x86-64;O2;no-omit-frame-pointer;copy;252.210915
xeon;9.3.0;x86-64;O2;no-omit-frame-pointer;indexes;281.309008
xeon;9.3.0;x86-64;O2;no-omit-frame-pointer;pkey;57.875736
xeon;9.3.0;x86-64;O2;no-omit-frame-pointer;fkey;65.211087
xeon;9.3.0;x86-64;O2;no-omit-frame-pointer;analyze;33.012311
xeon;9.3.0;x86-64;O2;omit-frame-pointer;copy;247.524800
xeon;9.3.0;x86-64;O2;omit-frame-pointer;indexes;278.002201
xeon;9.3.0;x86-64;O2;omit-frame-pointer;pkey;56.109963
xeon;9.3.0;x86-64;O2;omit-frame-pointer;fkey;62.145465
xeon;9.3.0;x86-64;O2;omit-frame-pointer;analyze;32.415761
xeon;9.3.0;x86-64;O3;no-omit-frame-pointer;copy;245.103820
xeon;9.3.0;x86-64;O3;no-omit-frame-pointer;indexes;281.040826
xeon;9.3.0;x86-64;O3;no-omit-frame-pointer;pkey;57.610146
xeon;9.3.0;x86-64;O3;no-omit-frame-pointer;fkey;64.023151
xeon;9.3.0;x86-64;O3;no-omit-frame-pointer;analyze;32.589307
xeon;9.3.0;x86-64;O3;omit-frame-pointer;copy;239.580141
xeon;9.3.0;x86-64;O3;omit-frame-pointer;indexes;276.751018
xeon;9.3.0;x86-64;O3;omit-frame-pointer;pkey;55.941631
xeon;9.3.0;x86-64;O3;omit-frame-pointer;fkey;60.995843
xeon;9.3.0;x86-64;O3;omit-frame-pointer;analyze;31.370948
xeon;9.3.0;x86-64;Os;no-omit-frame-pointer;copy;309.776886
xeon;9.3.0;x86-64;Os;no-omit-frame-pointer;indexes;367.295431
xeon;9.3.0;x86-64;Os;no-omit-frame-pointer;pkey;70.591255
xeon;9.3.0;x86-64;Os;no-omit-frame-pointer;fkey;77.594226
xeon;9.3.0;x86-64;Os;no-omit-frame-pointer;analyze;34.037072
xeon;9.3.0;x86-64;Os;omit-frame-pointer;copy;305.474082
xeon;9.3.0;x86-64;Os;omit-frame-pointer;indexes;348.768256
xeon;9.3.0;x86-64;Os;omit-frame-pointer;pkey;65.916398
xeon;9.3.0;x86-64;Os;omit-frame-pointer;fkey;72.645066
xeon;9.3.0;x86-64;Os;omit-frame-pointer;analyze;35.536332
xeon;9.3.0;x86-64;Og;no-omit-frame-pointer;copy;284.928665
xeon;9.3.0;x86-64;Og;no-omit-frame-pointer;indexes;336.832210
xeon;9.3.0;x86-64;Og;no-omit-frame-pointer;pkey;60.725019
xeon;9.3.0;x86-64;Og;no-omit-frame-pointer;fkey;71.103412
xeon;9.3.0;x86-64;Og;no-omit-frame-pointer;analyze;34.855198
xeon;9.3.0;x86-64;Og;omit-frame-pointer;copy;283.786285
xeon;9.3.0;x86-64;Og;omit-frame-pointer;indexes;332.292113
xeon;9.3.0;x86-64;Og;omit-frame-pointer;pkey;60.109452
xeon;9.3.0;x86-64;Og;omit-frame-pointer;fkey;67.498905
xeon;9.3.0;x86-64;Og;omit-frame-pointer;analyze;33.939810
xeon;9.3.0;x86-64;Ofast;no-omit-frame-pointer;copy;245.315574
xeon;9.3.0;x86-64;Ofast;no-omit-frame-pointer;indexes;270.693244
xeon;9.3.0;x86-64;Ofast;no-omit-frame-pointer;pkey;56.221309
xeon;9.3.0;x86-64;Ofast;no-omit-frame-pointer;fkey;63.064065
xeon;9.3.0;x86-64;Ofast;no-omit-frame-pointer;analyze;32.130155
xeon;9.3.0;x86-64;Ofast;omit-frame-pointer;copy;254.608128
xeon;9.3.0;x86-64;Ofast;omit-frame-pointer;indexes;271.721609
xeon;9.3.0;x86-64;Ofast;omit-frame-pointer;pkey;54.998992
xeon;9.3.0;x86-64;Ofast;omit-frame-pointer;fkey;61.504374
xeon;9.3.0;x86-64;Ofast;omit-frame-pointer;analyze;31.213975
xeon;9.3.0;native;O0;no-omit-frame-pointer;copy;482.831838
xeon;9.3.0;native;O0;no-omit-frame-pointer;indexes;627.627882
xeon;9.3.0;native;O0;no-omit-frame-pointer;pkey;121.829001
xeon;9.3.0;native;O0;no-omit-frame-pointer;fkey;133.944758
xeon;9.3.0;native;O0;no-omit-frame-pointer;analyze;49.164845
xeon;9.3.0;native;O0;omit-frame-pointer;copy;473.238398
xeon;9.3.0;native;O0;omit-frame-pointer;indexes;555.443592
xeon;9.3.0;native;O0;omit-frame-pointer;pkey;103.536858
xeon;9.3.0;native;O0;omit-frame-pointer;fkey;119.210056
xeon;9.3.0;native;O0;omit-frame-pointer;analyze;46.758430
xeon;9.3.0;native;O1;no-omit-frame-pointer;copy;275.474752
xeon;9.3.0;native;O1;no-omit-frame-pointer;indexes;306.149024
xeon;9.3.0;native;O1;no-omit-frame-pointer;pkey;59.373319
xeon;9.3.0;native;O1;no-omit-frame-pointer;fkey;67.507368
xeon;9.3.0;native;O1;no-omit-frame-pointer;analyze;33.692245
xeon;9.3.0;native;O1;omit-frame-pointer;copy;269.187182
xeon;9.3.0;native;O1;omit-frame-pointer;indexes;293.073057
xeon;9.3.0;native;O1;omit-frame-pointer;pkey;58.153736
xeon;9.3.0;native;O1;omit-frame-pointer;fkey;64.569650
xeon;9.3.0;native;O1;omit-frame-pointer;analyze;32.506174
xeon;9.3.0;native;O2;no-omit-frame-pointer;copy;249.043170
xeon;9.3.0;native;O2;no-omit-frame-pointer;indexes;276.498630
xeon;9.3.0;native;O2;no-omit-frame-pointer;pkey;55.807462
xeon;9.3.0;native;O2;no-omit-frame-pointer;fkey;64.634289
xeon;9.3.0;native;O2;no-omit-frame-pointer;analyze;33.041901
xeon;9.3.0;native;O2;omit-frame-pointer;copy;241.521093
xeon;9.3.0;native;O2;omit-frame-pointer;indexes;273.170850
xeon;9.3.0;native;O2;omit-frame-pointer;pkey;56.470320
xeon;9.3.0;native;O2;omit-frame-pointer;fkey;62.100656
xeon;9.3.0;native;O2;omit-frame-pointer;analyze;32.768751
xeon;9.3.0;native;O3;no-omit-frame-pointer;copy;244.799421
