11;x86-64;Os;fkeys;66.273893
11;x86-64;Os;analyze;20.888838
11;x86-64;Oz;copy;281.879383
11;x86-64;Oz;indexes;309.959261
11;x86-64;Oz;pkeys;61.788732
11;x86-64;Oz;fkeys;68.495336
11;x86-64;Oz;analyze;21.474073
11;x86-64;Og;copy;277.078458
11;x86-64;Og;indexes;329.245232
11;x86-64;Og;pkeys;61.589408
11;x86-64;Og;fkeys;74.020618
11;x86-64;Og;analyze;22.216805
11;x86-64;Ofast;copy;
11;x86-64;Ofast;indexes;
11;x86-64;Ofast;pkeys;
11;x86-64;Ofast;fkeys;
11;x86-64;Ofast;analyze;
10;x86-64;O0;copy;549.533845
10;x86-64;O0;indexes;647.615295
10;x86-64;O0;pkeys;116.242319
10;x86-64;O0;fkeys;139.655945
10;x86-64;O0;analyze;26.205186
10;x86-64;O1;copy;279.048393
10;x86-64;O1;indexes;326.398411
10;x86-64;O1;pkeys;61.301822
10;x86-64;O1;fkeys;73.882149
10;x86-64;O1;analyze;21.564966
10;x86-64;O2;copy;260.984734
10;x86-64;O2;indexes;283.469040
10;x86-64;O2;pkeys;53.573424
10;x86-64;O2;fkeys;65.494011
10;x86-64;O2;analyze;21.497054
10;x86-64;O3;copy;258.194493
10;x86-64;O3;indexes;277.327920
10;x86-64;O3;pkeys;52.952866
10;x86-64;O3;fkeys;64.464467
10;x86-64;O3;analyze;20.914645
10;x86-64;Os;copy;262.539123
10;x86-64;Os;indexes;301.991908
10;x86-64;Os;pkeys;57.148294
10;x86-64;Os;fkeys;65.312006
10;x86-64;Os;analyze;20.850830
10;x86-64;Oz;copy;277.322547
10;x86-64;Oz;indexes;312.500662
10;x86-64;Oz;pkeys;62.526660
10;x86-64;Oz;fkeys;68.682785
10;x86-64;Oz;analyze;21.242403
10;x86-64;Og;copy;281.029378
10;x86-64;Og;indexes;326.414027
10;x86-64;Og;pkeys;61.341139
10;x86-64;Og;fkeys;73.832915
10;x86-64;Og;analyze;21.292586
10;x86-64;Ofast;copy;
10;x86-64;Ofast;indexes;
10;x86-64;Ofast;pkeys;
10;x86-64;Ofast;fkeys;
10;x86-64;Ofast;analyze;
9;x86-64;O0;copy;545.058297
9;x86-64;O0;indexes;636.283722
9;x86-64;O0;pkeys;117.754570
9;x86-64;O0;fkeys;139.139687
9;x86-64;O0;analyze;25.700185
9;x86-64;O1;copy;272.408726
9;x86-64;O1;indexes;316.987316
9;x86-64;O1;pkeys;60.424609
9;x86-64;O1;fkeys;72.445580
9;x86-64;O1;analyze;21.275455
9;x86-64;O2;copy;256.318416
9;x86-64;O2;indexes;282.884996
9;x86-64;O2;pkeys;53.232572
9;x86-64;O2;fkeys;65.173386
9;x86-64;O2;analyze;20.680683
9;x86-64;O3;copy;258.675592
9;x86-64;O3;indexes;272.633923
9;x86-64;O3;pkeys;53.529577
9;x86-64;O3;fkeys;64.215367
9;x86-64;O3;analyze;20.486723
9;x86-64;Os;copy;261.767637
9;x86-64;Os;indexes;292.111624
9;x86-64;Os;pkeys;54.525848
9;x86-64;Os;fkeys;66.044526
9;x86-64;Os;analyze;21.505325
9;x86-64;Oz;copy;277.475568
9;x86-64;Oz;indexes;320.310500
9;x86-64;Oz;pkeys;61.828395
9;x86-64;Oz;fkeys;68.628767
9;x86-64;Oz;analyze;21.302466
9;x86-64;Og;copy;271.223976
9;x86-64;Og;indexes;316.867525
9;x86-64;Og;pkeys;60.137184
9;x86-64;Og;fkeys;72.151263
9;x86-64;Og;analyze;20.914200
9;x86-64;Ofast;copy;
9;x86-64;Ofast;indexes;
9;x86-64;Ofast;pkeys;
9;x86-64;Ofast;fkeys;
9;x86-64;Ofast;analyze;
