12;x86-64;O3;2.sql;1;0.240329
12;x86-64;O3;2.sql;2;0.237517
12;x86-64;O3;2.sql;3;0.237245
12;x86-64;O3;3.sql;1;1.047633
12;x86-64;O3;3.sql;2;1.077257
12;x86-64;O3;3.sql;3;1.000049
12;x86-64;O3;4.sql;1;0.313007
12;x86-64;O3;4.sql;2;0.268701
12;x86-64;O3;4.sql;3;0.268772
12;x86-64;O3;5.sql;1;0.432565
12;x86-64;O3;5.sql;2;0.383139
12;x86-64;O3;5.sql;3;0.384153
12;x86-64;O3;6.sql;1;0.360886
12;x86-64;O3;6.sql;2;0.325137
12;x86-64;O3;6.sql;3;0.269506
12;x86-64;O3;7.sql;1;0.808351
12;x86-64;O3;7.sql;2;0.696244
12;x86-64;O3;7.sql;3;0.675960
12;x86-64;O3;8.sql;1;0.391023
12;x86-64;O3;8.sql;2;0.317511
12;x86-64;O3;8.sql;3;0.305352
12;x86-64;O3;9.sql;1;2.948824
12;x86-64;O3;9.sql;2;2.887572
12;x86-64;O3;9.sql;3;2.939833
12;x86-64;Os;10.sql;1;1.403896
12;x86-64;Os;10.sql;2;1.374742
12;x86-64;Os;10.sql;3;1.376384
12;x86-64;Os;11.sql;1;0.096321
12;x86-64;Os;11.sql;2;0.093778
12;x86-64;Os;11.sql;3;0.093508
12;x86-64;Os;12.sql;1;1.686991
12;x86-64;Os;12.sql;2;1.667799
12;x86-64;Os;12.sql;3;1.671990
12;x86-64;Os;13.sql;1;1.190932
12;x86-64;Os;13.sql;2;1.189154
12;x86-64;Os;13.sql;3;1.188864
12;x86-64;Os;14.sql;1;0.437411
12;x86-64;Os;14.sql;2;0.215603
12;x86-64;Os;14.sql;3;0.215909
12;x86-64;Os;15.sql;1;0.904993
12;x86-64;Os;15.sql;2;0.531064
12;x86-64;Os;15.sql;3;0.527095
12;x86-64;Os;16.sql;1;0.536466
12;x86-64;Os;16.sql;2;0.523928
12;x86-64;Os;16.sql;3;0.524485
12;x86-64;Os;17-flattened.sql;1;3.342328
12;x86-64;Os;17-flattened.sql;2;3.357703
12;x86-64;Os;17-flattened.sql;3;3.328698
12;x86-64;Os;17.sql;1;3.148566
12;x86-64;Os;17.sql;2;3.147059
12;x86-64;Os;17.sql;3;3.157500
12;x86-64;Os;18.sql;1;3.482709
12;x86-64;Os;18.sql;2;3.544809
12;x86-64;Os;18.sql;3;3.528403
12;x86-64;Os;19.sql;1;0.112585
12;x86-64;Os;19.sql;2;0.098975
12;x86-64;Os;19.sql;3;0.098723
12;x86-64;Os;1.sql;1;6.698422
12;x86-64;Os;1.sql;2;6.696923
12;x86-64;Os;1.sql;3;6.702845
12;x86-64;Os;20-flattened.sql;1;2.014062
12;x86-64;Os;20-flattened.sql;2;1.934296
12;x86-64;Os;20-flattened.sql;3;1.935578
12;x86-64;Os;20.sql;1;1.384972
12;x86-64;Os;20.sql;2;1.370717
12;x86-64;Os;20.sql;3;1.370652
12;x86-64;Os;21.sql;1;1.665146
12;x86-64;Os;21.sql;2;1.584811
12;x86-64;Os;21.sql;3;1.591421
12;x86-64;Os;22.sql;1;0.195058
12;x86-64;Os;22.sql;2;0.182704
12;x86-64;Os;22.sql;3;0.182776
12;x86-64;Os;2-flattened.sql;1;0.612601
12;x86-64;Os;2-flattened.sql;2;0.533363
12;x86-64;Os;2-flattened.sql;3;0.532654
12;x86-64;Os;2.sql;1;0.249821
12;x86-64;Os;2.sql;2;0.245997
12;x86-64;Os;2.sql;3;0.246325
12;x86-64;Os;3.sql;1;1.053697
12;x86-64;Os;3.sql;2;1.093930
12;x86-64;Os;3.sql;3;1.014771
12;x86-64;Os;4.sql;1;1.799087
12;x86-64;Os;4.sql;2;1.803457
12;x86-64;Os;4.sql;3;1.795025
12;x86-64;Os;5.sql;1;0.427997
12;x86-64;Os;5.sql;2;0.384721
12;x86-64;Os;5.sql;3;0.384258
12;x86-64;Os;6.sql;1;0.362037
12;x86-64;Os;6.sql;2;0.281362
12;x86-64;Os;6.sql;3;0.282018
12;x86-64;Os;7.sql;1;0.825457
12;x86-64;Os;7.sql;2;0.718817
12;x86-64;Os;7.sql;3;0.695838
12;x86-64;Os;8.sql;1;0.399911
12;x86-64;Os;8.sql;2;0.319264
12;x86-64;Os;8.sql;3;0.313836
12;x86-64;Os;9.sql;1;3.039425
12;x86-64;Os;9.sql;2;2.960909
12;x86-64;Os;9.sql;3;3.009430
12;x86-64;Oz;10.sql;1;1.418875
12;x86-64;Oz;10.sql;2;1.418955
12;x86-64;Oz;10.sql;3;1.418992
12;x86-64;Oz;11.sql;1;0.097107
12;x86-64;Oz;11.sql;2;0.094374
12;x86-64;Oz;11.sql;3;0.094465
12;x86-64;Oz;12.sql;1;1.727769
12;x86-64;Oz;12.sql;2;1.725260
12;x86-64;Oz;12.sql;3;1.726535
12;x86-64;Oz;13.sql;1;1.284176
12;x86-64;Oz;13.sql;2;1.285790
12;x86-64;Oz;13.sql;3;1.281871
12;x86-64;Oz;14.sql;1;0.441121
12;x86-64;Oz;14.sql;2;0.219417
12;x86-64;Oz;14.sql;3;0.220578
12;x86-64;Oz;15.sql;1;0.918147
12;x86-64;Oz;15.sql;2;0.547294
12;x86-64;Oz;15.sql;3;0.545502
12;x86-64;Oz;16.sql;1;0.566259
12;x86-64;Oz;16.sql;2;0.554471
12;x86-64;Oz;16.sql;3;0.554346
12;x86-64;Oz;17-flattened.sql;1;3.458268
12;x86-64;Oz;17-flattened.sql;2;3.454441
12;x86-64;Oz;17-flattened.sql;3;3.442802
12;x86-64;Oz;17.sql;1;3.240379
12;x86-64;Oz;17.sql;2;3.252035
12;x86-64;Oz;17.sql;3;3.238430
12;x86-64;Oz;18.sql;1;3.629550
12;x86-64;Oz;18.sql;2;3.677718
12;x86-64;Oz;18.sql;3;3.703210
12;x86-64;Oz;19.sql;1;0.116911
12;x86-64;Oz;19.sql;2;0.103971
12;x86-64;Oz;19.sql;3;0.104199
12;x86-64;Oz;1.sql;1;7.174923
12;x86-64;Oz;1.sql;2;7.170798
12;x86-64;Oz;1.sql;3;7.171504
12;x86-64;Oz;20-flattened.sql;1;2.009882
12;x86-64;Oz;20-flattened.sql;2;1.938470
12;x86-64;Oz;20-flattened.sql;3;1.937626
12;x86-64;Oz;20.sql;1;1.434715
12;x86-64;Oz;20.sql;2;1.422790
12;x86-64;Oz;20.sql;3;1.422844
12;x86-64;Oz;21.sql;1;1.736675
12;x86-64;Oz;21.sql;2;1.662719
12;x86-64;Oz;21.sql;3;1.654863
12;x86-64;Oz;22.sql;1;0.204443
12;x86-64;Oz;22.sql;2;0.192883
12;x86-64;Oz;22.sql;3;0.192982
12;x86-64;Oz;2-flattened.sql;1;0.605632
12;x86-64;Oz;2-flattened.sql;2;0.525609
12;x86-64;Oz;2-flattened.sql;3;0.524557
12;x86-64;Oz;2.sql;1;0.247146
12;x86-64;Oz;2.sql;2;0.243916
12;x86-64;Oz;2.sql;3;0.251200
12;x86-64;Oz;3.sql;1;1.082599
12;x86-64;Oz;3.sql;2;1.107187
12;x86-64;Oz;3.sql;3;1.031087
12;x86-64;Oz;4.sql;1;0.308946
12;x86-64;Oz;4.sql;2;0.267019
12;x86-64;Oz;4.sql;3;0.266818
12;x86-64;Oz;5.sql;1;0.446396
12;x86-64;Oz;5.sql;2;0.400172
12;x86-64;Oz;5.sql;3;0.400225
12;x86-64;Oz;6.sql;1;0.376062
12;x86-64;Oz;6.sql;2;0.342000
12;x86-64;Oz;6.sql;3;0.285443
12;x86-64;Oz;7.sql;1;0.835528
12;x86-64;Oz;7.sql;2;0.722534
12;x86-64;Oz;7.sql;3;0.700418
12;x86-64;Oz;8.sql;1;0.399121
12;x86-64;Oz;8.sql;2;0.322225
12;x86-64;Oz;8.sql;3;0.313456
12;x86-64;Oz;9.sql;1;3.136027
12;x86-64;Oz;9.sql;2;3.074872
12;x86-64;Oz;9.sql;3;3.096983
12;x86-64;Og;10.sql;1;1.646227
12;x86-64;Og;10.sql;2;1.646118
12;x86-64;Og;10.sql;3;1.650509
12;x86-64;Og;11.sql;1;0.112199
12;x86-64;Og;11.sql;2;0.108393
12;x86-64;Og;11.sql;3;0.108398
12;x86-64;Og;12.sql;1;1.830795
12;x86-64;Og;12.sql;2;1.829302
12;x86-64;Og;12.sql;3;1.831598
12;x86-64;Og;13.sql;1;1.469048
12;x86-64;Og;13.sql;2;1.466571
12;x86-64;Og;13.sql;3;1.469017
12;x86-64;Og;14.sql;1;0.466982
12;x86-64;Og;14.sql;2;0.242916
12;x86-64;Og;14.sql;3;0.242506
12;x86-64;Og;15.sql;1;1.012042
12;x86-64;Og;15.sql;2;0.613735
12;x86-64;Og;15.sql;3;0.613781
12;x86-64;Og;16.sql;1;0.608068
12;x86-64;Og;16.sql;2;0.599458
12;x86-64;Og;16.sql;3;0.598149
12;x86-64;Og;17-flattened.sql;1;3.691923
12;x86-64;Og;17-flattened.sql;2;3.682054
12;x86-64;Og;17-flattened.sql;3;3.667902
12;x86-64;Og;17.sql;1;3.468025
12;x86-64;Og;17.sql;2;3.484913
12;x86-64;Og;17.sql;3;3.472147
12;x86-64;Og;18.sql;1;4.009777
12;x86-64;Og;18.sql;2;4.084435
12;x86-64;Og;18.sql;3;4.066690
12;x86-64;Og;19.sql;1;0.120318
12;x86-64;Og;19.sql;2;0.106875
12;x86-64;Og;19.sql;3;0.106733
12;x86-64;Og;1.sql;1;7.994605
12;x86-64;Og;1.sql;2;8.000646
12;x86-64;Og;1.sql;3;8.003422
12;x86-64;Og;20-flattened.sql;1;2.127333
12;x86-64;Og;20-flattened.sql;2;2.036412
12;x86-64;Og;20-flattened.sql;3;2.040003
12;x86-64;Og;20.sql;1;1.539219
12;x86-64;Og;20.sql;2;1.535751
12;x86-64;Og;20.sql;3;1.525544
12;x86-64;Og;21.sql;1;1.890138
12;x86-64;Og;21.sql;2;1.804554
12;x86-64;Og;21.sql;3;1.810513
12;x86-64;Og;22.sql;1;0.220328
12;x86-64;Og;22.sql;2;0.206341
12;x86-64;Og;22.sql;3;0.206700
12;x86-64;Og;2-flattened.sql;1;0.708584
12;x86-64;Og;2-flattened.sql;2;0.623505
12;x86-64;Og;2-flattened.sql;3;0.622134
12;x86-64;Og;2.sql;1;0.288537
12;x86-64;Og;2.sql;2;0.285330
12;x86-64;Og;2.sql;3;0.285316
12;x86-64;Og;3.sql;1;1.214595
12;x86-64;Og;3.sql;2;1.240281
12;x86-64;Og;3.sql;3;1.160093
12;x86-64;Og;4.sql;1;0.349552
12;x86-64;Og;4.sql;2;0.302911
12;x86-64;Og;4.sql;3;0.303911
12;x86-64;Og;5.sql;1;0.492546
12;x86-64;Og;5.sql;2;0.443644
12;x86-64;Og;5.sql;3;0.442171
12;x86-64;Og;6.sql;1;0.412231
12;x86-64;Og;6.sql;2;0.372558
12;x86-64;Og;6.sql;3;0.314642
12;x86-64;Og;7.sql;1;0.929110
12;x86-64;Og;7.sql;2;0.810847
12;x86-64;Og;7.sql;3;0.789615
12;x86-64;Og;8.sql;1;0.435642
12;x86-64;Og;8.sql;2;0.355002
12;x86-64;Og;8.sql;3;0.344557
12;x86-64;Og;9.sql;1;3.499667
12;x86-64;Og;9.sql;2;3.429432
12;x86-64;Og;9.sql;3;3.465721
12;x86-64;Ofast;10.sql;1;
12;x86-64;Ofast;10.sql;2;
12;x86-64;Ofast;10.sql;3;
12;x86-64;Ofast;11.sql;1;
12;x86-64;Ofast;11.sql;2;
12;x86-64;Ofast;11.sql;3;
12;x86-64;Ofast;12.sql;1;
12;x86-64;Ofast;12.sql;2;
12;x86-64;Ofast;12.sql;3;
12;x86-64;Ofast;13.sql;1;
12;x86-64;Ofast;13.sql;2;
12;x86-64;Ofast;13.sql;3;
12;x86-64;Ofast;14.sql;1;
12;x86-64;Ofast;14.sql;2;
12;x86-64;Ofast;14.sql;3;
12;x86-64;Ofast;15.sql;1;
12;x86-64;Ofast;15.sql;2;
12;x86-64;Ofast;15.sql;3;
12;x86-64;Ofast;16.sql;1;
12;x86-64;Ofast;16.sql;2;
12;x86-64;Ofast;16.sql;3;
12;x86-64;Ofast;17-flattened.sql;1;
12;x86-64;Ofast;17-flattened.sql;2;
12;x86-64;Ofast;17-flattened.sql;3;
12;x86-64;Ofast;17.sql;1;
12;x86-64;Ofast;17.sql;2;
12;x86-64;Ofast;17.sql;3;
12;x86-64;Ofast;18.sql;1;
12;x86-64;Ofast;18.sql;2;
12;x86-64;Ofast;18.sql;3;
12;x86-64;Ofast;19.sql;1;
12;x86-64;Ofast;19.sql;2;
12;x86-64;Ofast;19.sql;3;
12;x86-64;Ofast;1.sql;1;
12;x86-64;Ofast;1.sql;2;
12;x86-64;Ofast;1.sql;3;
12;x86-64;Ofast;20-flattened.sql;1;
12;x86-64;Ofast;20-flattened.sql;2;
12;x86-64;Ofast;20-flattened.sql;3;
12;x86-64;Ofast;20.sql;1;
12;x86-64;Ofast;20.sql;2;
12;x86-64;Ofast;20.sql;3;
12;x86-64;Ofast;21.sql;1;
12;x86-64;Ofast;21.sql;2;
12;x86-64;Ofast;21.sql;3;
12;x86-64;Ofast;22.sql;1;
12;x86-64;Ofast;22.sql;2;
12;x86-64;Ofast;22.sql;3;
12;x86-64;Ofast;2-flattened.sql;1;
12;x86-64;Ofast;2-flattened.sql;2;
12;x86-64;Ofast;2-flattened.sql;3;
12;x86-64;Ofast;2.sql;1;
12;x86-64;Ofast;2.sql;2;
12;x86-64;Ofast;2.sql;3;
12;x86-64;Ofast;3.sql;1;
12;x86-64;Ofast;3.sql;2;
12;x86-64;Ofast;3.sql;3;
12;x86-64;Ofast;4.sql;1;
12;x86-64;Ofast;4.sql;2;
12;x86-64;Ofast;4.sql;3;
12;x86-64;Ofast;5.sql;1;
12;x86-64;Ofast;5.sql;2;
12;x86-64;Ofast;5.sql;3;
12;x86-64;Ofast;6.sql;1;
12;x86-64;Ofast;6.sql;2;
12;x86-64;Ofast;6.sql;3;
12;x86-64;Ofast;7.sql;1;
12;x86-64;Ofast;7.sql;2;
12;x86-64;Ofast;7.sql;3;
12;x86-64;Ofast;8.sql;1;
12;x86-64;Ofast;8.sql;2;
12;x86-64;Ofast;8.sql;3;
12;x86-64;Ofast;9.sql;1;
12;x86-64;Ofast;9.sql;2;
12;x86-64;Ofast;9.sql;3;
11;x86-64;O0;10.sql;1;2.572153
11;x86-64;O0;10.sql;2;2.588357
11;x86-64;O0;10.sql;3;2.579626
11;x86-64;O0;11.sql;1;0.204081
11;x86-64;O0;11.sql;2;0.202159
11;x86-64;O0;11.sql;3;0.201230
11;x86-64;O0;12.sql;1;3.074508
11;x86-64;O0;12.sql;2;3.078090
11;x86-64;O0;12.sql;3;3.077677
11;x86-64;O0;13.sql;1;2.684148
11;x86-64;O0;13.sql;2;2.681090
11;x86-64;O0;13.sql;3;2.677563
11;x86-64;O0;14.sql;1;0.656703
11;x86-64;O0;14.sql;2;0.401433
11;x86-64;O0;14.sql;3;0.394277
11;x86-64;O0;15.sql;1;1.565394
11;x86-64;O0;15.sql;2;1.118325
11;x86-64;O0;15.sql;3;1.124182
11;x86-64;O0;16.sql;1;1.125835
11;x86-64;O0;16.sql;2;1.111896
11;x86-64;O0;16.sql;3;1.112149
11;x86-64;O0;17-flattened.sql;1;6.158389
11;x86-64;O0;17-flattened.sql;2;6.169163
11;x86-64;O0;17-flattened.sql;3;6.147815
11;x86-64;O0;17.sql;1;5.728929
11;x86-64;O0;17.sql;2;5.714828
